station,date,prcp,tobs
USC00519397,8/18/2017,0,80
USC00519397,8/19/2017,0,79
USC00519397,8/20/2017,0,81
USC00519397,8/21/2017,0,81
USC00519397,8/22/2017,0,82
USC00519397,8/23/2017,0,81
USC00513117,8/24/2016,2.15,76
USC00513117,8/25/2016,0.08,77
USC00513117,8/26/2016,0.03,78
USC00513117,8/27/2016,0.18,73
USC00513117,8/28/2016,0.14,73
USC00513117,8/29/2016,0.17,78
USC00513117,8/30/2016,0,76
USC00513117,8/31/2016,0.1,77
USC00513117,9/1/2016,0,79
USC00513117,9/2/2016,0.02,78
USC00513117,9/3/2016,0.07,77
USC00513117,9/4/2016,0.03,75
USC00513117,9/5/2016,0.11,78
USC00513117,9/6/2016,0.05,74
USC00513117,9/7/2016,0.1,75
USC00513117,9/8/2016,0.22,77
USC00513117,9/9/2016,0.01,76
USC00513117,9/10/2016,0.01,76
USC00513117,9/11/2016,0.18,76
USC00513117,9/12/2016,0.04,76
USC00513117,9/13/2016,0.37,76
USC00513117,9/14/2016,0.9,76
USC00513117,9/15/2016,0.12,78
USC00513117,9/16/2016,0.01,78
USC00513117,9/17/2016,0.04,78
USC00513117,9/18/2016,0,78
USC00513117,9/19/2016,0.01,75
USC00513117,9/20/2016,0.09,78
USC00513117,9/21/2016,0.06,76
USC00513117,9/22/2016,0.09,77
USC00513117,9/23/2016,0.15,76
USC00513117,9/24/2016,0,79
USC00513117,9/25/2016,0.02,77
USC00513117,9/26/2016,0.06,77
USC00513117,9/27/2016,0.12,77
USC00513117,9/28/2016,0.08,77
USC00513117,9/29/2016,0.49,76
USC00513117,9/30/2016,0.31,77
USC00513117,10/1/2016,0.14,75
USC00513117,10/2/2016,0.02,77
USC00513117,10/3/2016,0.04,78
USC00513117,10/4/2016,0,78
USC00513117,10/5/2016,0,77
USC00513117,10/6/2016,0.05,76
USC00513117,10/7/2016,0,78
USC00513117,10/8/2016,0,76
USC00513117,10/9/2016,0,77
USC00513117,10/10/2016,0,75
USC00513117,10/11/2016,0.02,77
USC00513117,10/12/2016,0.03,75
USC00513117,10/13/2016,0,78
USC00513117,10/14/2016,0,77
USC00513117,10/15/2016,0,76
USC00513117,10/16/2016,0,75
USC00513117,10/17/2016,0.03,77
USC00513117,10/18/2016,0.05,77
USC00513117,10/19/2016,0.06,77
USC00513117,10/20/2016,0,76
USC00513117,10/21/2016,0.15,76
USC00513117,10/22/2016,0.1,77
USC00513117,10/23/2016,0.01,76
USC00513117,10/24/2016,0,76
USC00513117,10/25/2016,0.04,77
USC00513117,10/26/2016,0.06,74
USC00513117,10/27/2016,0.11,75
USC00513117,10/28/2016,0.02,77
USC00513117,10/29/2016,0.02,77
USC00513117,10/30/2016,0.1,78
USC00513117,10/31/2016,0.03,76
USC00513117,11/1/2016,0.01,77
USC00513117,11/2/2016,0,76
USC00513117,11/3/2016,0,74
USC00513117,11/4/2016,0,76
USC00513117,11/5/2016,0.02,72
USC00513117,11/6/2016,0.02,76
USC00513117,11/7/2016,0,69
USC00513117,11/8/2016,0.14,71
USC00513117,11/9/2016,0.08,70
USC00513117,11/10/2016,0,69
USC00513117,11/11/2016,0,71
USC00513117,11/12/2016,0,68
USC00513117,11/13/2016,0,72
USC00513117,11/14/2016,0.06,76
USC00513117,11/15/2016,0,78
USC00513117,11/16/2016,0.14,76
USC00513117,11/17/2016,0.03,75
USC00513117,11/18/2016,0.01,78
USC00513117,11/19/2016,0.11,73
USC00513117,11/20/2016,0.11,75
USC00513117,11/21/2016,0.02,75
USC00513117,11/22/2016,0.41,76
USC00513117,11/23/2016,0.03,75
USC00513117,11/24/2016,0.2,75
USC00513117,11/25/2016,0.05,76
USC00513117,11/26/2016,0.05,76
USC00513117,11/27/2016,0.06,75
USC00513117,11/28/2016,0.02,75
USC00513117,11/29/2016,0.04,74
USC00513117,11/30/2016,0.05,74
USC00513117,12/1/2016,0.33,73
USC00513117,12/2/2016,0.3,71
USC00513117,12/3/2016,0.04,71
USC00513117,12/4/2016,0.1,69
USC00513117,12/5/2016,0.34,68
USC00513117,12/6/2016,0.02,70
USC00513117,12/7/2016,0.17,71
USC00513117,12/8/2016,0.03,72
USC00513117,12/9/2016,0.34,70
USC00513117,12/10/2016,0.02,71
USC00513117,12/11/2016,0.02,72
USC00513117,12/12/2016,0.01,68
USC00513117,12/13/2016,0.1,68
USC00513117,12/14/2016,0.05,70
USC00513117,12/15/2016,0.02,70
USC00513117,12/16/2016,0.01,63
USC00513117,12/17/2016,0.11,71
USC00513117,12/18/2016,0.29,67
USC00513117,12/19/2016,0.21,69
USC00513117,12/20/2016,0.02,74
USC00513117,12/21/2016,0.03,72
USC00513117,12/22/2016,0.17,70
USC00513117,12/23/2016,0.1,69
USC00513117,12/24/2016,0.14,73
USC00513117,12/25/2016,0.03,74
USC00513117,12/26/2016,0.26,74
USC00513117,12/27/2016,0.03,73
USC00513117,12/28/2016,0.09,71
USC00513117,12/29/2016,0.18,72
USC00513117,12/30/2016,0.21,69
USC00513117,12/31/2016,0.62,71
USC00513117,1/1/2017,0.29,66
USC00513117,1/2/2017,0,66
USC00513117,1/3/2017,0,65
USC00513117,1/4/2017,0,64
USC00513117,1/5/2017,0,65
USC00513117,1/6/2017,0,70
USC00513117,1/7/2017,0.06,72
USC00513117,1/8/2017,0,62
USC00513117,1/9/2017,0,65
USC00513117,1/10/2017,0,66
USC00513117,1/11/2017,0,66
USC00513117,1/12/2017,0,67
USC00513117,1/13/2017,0,70
USC00513117,1/14/2017,0,66
USC00513117,1/15/2017,0,67
USC00513117,1/16/2017,0,69
USC00513117,1/17/2017,0,74
USC00513117,1/18/2017,0,73
USC00513117,1/19/2017,0,74
USC00513117,1/20/2017,0,73
USC00513117,1/21/2017,0.04,72
USC00513117,1/22/2017,0.01,71
USC00513117,1/23/2017,0.08,71
USC00513117,1/24/2017,0.15,71
USC00513117,1/25/2017,0.12,73
USC00513117,1/26/2017,0,72
USC00513117,1/27/2017,0,63
USC00513117,1/28/2017,0.14,71
USC00513117,1/29/2017,0,71
USC00513117,1/30/2017,0,69
USC00513117,1/31/2017,0,69
USC00513117,2/1/2017,0,69
USC00513117,2/2/2017,0,63
USC00513117,2/3/2017,0,64
USC00513117,2/4/2017,0,67
USC00513117,2/5/2017,0,75
USC00513117,2/6/2017,0.16,74
USC00513117,2/7/2017,1.08,67
USC00513117,2/8/2017,1.08,67
USC00513117,2/9/2017,0.02,64
USC00513117,2/10/2017,0,64
USC00513117,2/11/2017,1,65
USC00513117,2/12/2017,1.07,67
USC00513117,2/13/2017,2.9,69
USC00513117,2/14/2017,0,72
USC00513117,2/15/2017,0,76
USC00513117,2/16/2017,0,74
USC00513117,2/17/2017,0.8,67
USC00513117,2/18/2017,0,71
USC00513117,2/19/2017,0,70
USC00513117,2/20/2017,0,71
USC00513117,2/21/2017,0,70
USC00513117,2/22/2017,0.06,70
USC00513117,2/23/2017,0,70
USC00513117,2/24/2017,0,70
USC00513117,2/25/2017,0,63
USC00513117,2/26/2017,0,63
USC00513117,2/27/2017,0,66
USC00513117,2/28/2017,0.16,73
USC00513117,3/1/2017,2.2,72
USC00513117,3/2/2017,1.45,73
USC00513117,3/3/2017,0.54,73
USC00513117,3/4/2017,0,76
USC00513117,3/5/2017,0.1,70
USC00513117,3/6/2017,0.51,66
USC00513117,3/7/2017,0,65
USC00513117,3/8/2017,0,70
USC00513117,3/9/2017,0.8,67
USC00513117,3/10/2017,0.13,68
USC00513117,3/11/2017,0.03,68
USC00513117,3/12/2017,0,70
USC00513117,3/13/2017,0,70
USC00513117,3/14/2017,0,70
USC00513117,3/15/2017,0,71
USC00513117,3/16/2017,0,69
USC00513117,3/17/2017,0.19,69
USC00513117,3/18/2017,0,67
USC00513117,3/19/2017,0,72
USC00513117,3/20/2017,0,72
USC00513117,3/21/2017,0,73
USC00513117,3/22/2017,0,74
USC00513117,3/23/2017,0,74
USC00513117,3/24/2017,0.6,72
USC00513117,3/25/2017,0.13,72
USC00513117,3/26/2017,0,75
USC00513117,3/27/2017,0,74
USC00513117,3/28/2017,0.03,75
USC00513117,3/29/2017,0,73
USC00513117,3/30/2017,0.08,74
USC00513117,3/31/2017,0,74
USC00513117,4/1/2017,0,76
USC00513117,4/2/2017,0,74
USC00513117,4/3/2017,0.08,73
USC00513117,4/4/2017,0.04,72
USC00513117,4/5/2017,0.04,72
USC00513117,4/6/2017,0,73
USC00513117,4/7/2017,0,74
USC00513117,4/8/2017,0,73
USC00513117,4/9/2017,0,69
USC00513117,4/10/2017,0.01,71
USC00513117,4/11/2017,0.03,75
USC00513117,4/12/2017,0.03,74
USC00513117,4/13/2017,0.27,71
USC00513117,4/14/2017,0.69,70
USC00513117,4/15/2017,0.45,70
USC00513117,4/16/2017,0.49,69
USC00513117,4/17/2017,0.41,69
USC00513117,4/18/2017,0.08,70
USC00513117,4/19/2017,0.02,70
USC00513117,4/20/2017,0.33,75
USC00513117,4/21/2017,1.16,70
USC00513117,4/22/2017,1.01,74
USC00513117,4/23/2017,0.02,75
USC00513117,4/24/2017,0,76
USC00513117,4/25/2017,0,75
USC00513117,4/26/2017,0,78
USC00513117,4/27/2017,0.1,73
USC00513117,4/28/2017,2.6,70
USC00513117,4/29/2017,0.35,66
USC00513117,4/30/2017,1.21,61
USC00513117,5/1/2017,0.07,68
USC00513117,5/2/2017,0.03,73
USC00513117,5/3/2017,0.01,74
USC00513117,5/4/2017,0,77
USC00513117,5/5/2017,0,78
USC00513117,5/6/2017,0,75
USC00513117,5/7/2017,0.07,75
USC00513117,5/8/2017,0.22,71
USC00513117,5/9/2017,1.62,74
USC00513117,5/10/2017,0.05,75
USC00513117,5/11/2017,0.03,74
USC00513117,5/12/2017,0.04,74
USC00513117,5/13/2017,0.02,75
USC00513117,5/14/2017,0.05,75
USC00513117,5/15/2017,0.08,75
USC00513117,5/16/2017,0.03,75
USC00513117,5/17/2017,0.02,75
USC00513117,5/18/2017,0.09,70
USC00513117,5/19/2017,0.02,70
USC00513117,5/20/2017,0,72
USC00513117,5/21/2017,0,72
USC00513117,5/22/2017,0,76
USC00513117,5/23/2017,0.02,73
USC00513117,5/24/2017,0.58,75
USC00513117,5/25/2017,0.37,69
USC00513117,5/26/2017,0.02,73
USC00513117,5/27/2017,0,69
USC00513117,5/28/2017,0.29,71
USC00513117,5/29/2017,0.02,71
USC00513117,5/30/2017,0.2,74
USC00513117,5/31/2017,0.1,76
USC00513117,6/1/2017,0.03,76
USC00513117,6/2/2017,0.1,76
USC00513117,6/3/2017,0.2,76
USC00513117,6/4/2017,0.15,78
USC00513117,6/5/2017,0,76
USC00513117,6/6/2017,0,75
USC00513117,6/7/2017,0,75
USC00513117,6/8/2017,0.02,76
USC00513117,6/9/2017,0.02,78
USC00513117,6/10/2017,0.21,75
USC00513117,6/11/2017,0.24,73
USC00513117,6/12/2017,0.19,76
USC00513117,6/13/2017,0.36,76
USC00513117,6/14/2017,0.27,76
USC00513117,6/15/2017,0.17,77
USC00513117,6/16/2017,0.02,76
USC00513117,6/17/2017,0.35,77
USC00513117,6/18/2017,0.25,72
USC00513117,6/19/2017,0.05,77
USC00513117,6/20/2017,0.05,75
USC00513117,6/21/2017,0.02,82
USC00513117,6/22/2017,0.1,77
USC00513117,6/23/2017,0,76
USC00513117,6/24/2017,0,74
USC00513117,6/25/2017,0.08,73
USC00513117,6/26/2017,0.02,77
USC00513117,6/27/2017,0,77
USC00513117,6/28/2017,0.01,77
USC00513117,6/29/2017,0.03,76
USC00513117,6/30/2017,0.04,74
USC00513117,7/1/2017,0.06,76
USC00513117,7/2/2017,0.05,77
USC00513117,7/3/2017,0.13,77
USC00513117,7/4/2017,0.03,77
USC00513117,7/5/2017,0,77
USC00513117,7/6/2017,0,76
USC00513117,7/7/2017,0.02,77
USC00513117,7/8/2017,0.02,76
USC00513117,7/9/2017,0.09,76
USC00513117,7/10/2017,0,79
USC00513117,7/11/2017,0.01,76
USC00513117,7/12/2017,0.01,78
USC00513117,7/13/2017,0.33,76
USC00513117,7/14/2017,0.05,80
USC00513117,7/15/2017,0.03,79
USC00513117,7/16/2017,0.07,76
USC00513117,7/17/2017,0.12,75
USC00513117,7/18/2017,0.03,78
USC00513117,7/19/2017,0,78
USC00513117,7/20/2017,0.12,78
USC00513117,7/21/2017,0,78
USC00513117,7/22/2017,0.07,78
USC00513117,7/23/2017,0.06,75
USC00513117,7/24/2017,0.58,78
USC00513117,7/25/2017,0.03,78
USC00513117,7/26/2017,0.06,78
USC00513117,7/27/2017,0,77
USC00513117,7/28/2017,0.13,77
USC00513117,7/29/2017,0.06,78
USC00513117,7/30/2017,0,78
USC00513117,7/31/2017,0,77
USC00514830,8/24/2016,2.28,80
USC00514830,8/25/2016,0,81
USC00514830,8/26/2016,0.02,81
USC00514830,8/27/2016,0.02,81
USC00514830,8/28/2016,0.14,81
USC00514830,8/29/2016,0.04,80
USC00514830,8/31/2016,,80
USC00514830,9/1/2016,0,82
USC00514830,9/2/2016,0.19,81
USC00514830,9/5/2016,,82
USC00514830,9/6/2016,0.04,80
USC00514830,9/7/2016,0.23,80
USC00514830,9/8/2016,0.01,81
USC00514830,9/9/2016,0.29,77
USC00514830,9/12/2016,,79
USC00514830,9/13/2016,0.32,79
USC00514830,9/14/2016,1.84,79
USC00514830,9/15/2016,0.07,81
USC00514830,9/16/2016,0.07,79
USC00514830,9/19/2016,,79
USC00514830,9/20/2016,0.25,80
USC00514830,9/21/2016,0.02,80
USC00514830,9/22/2016,0.17,78
USC00514830,9/23/2016,0.15,81
USC00514830,9/24/2016,0,82
USC00514830,9/25/2016,0,82
USC00514830,9/26/2016,0.02,80
USC00514830,9/27/2016,0,79
USC00514830,9/28/2016,0,80
USC00514830,9/29/2016,0.2,79
USC00514830,9/30/2016,0.06,80
USC00514830,10/1/2016,0.08,80
USC00514830,10/2/2016,0.03,80
USC00514830,10/3/2016,0.03,80
USC00514830,10/4/2016,0,81
USC00514830,10/5/2016,0,80
USC00514830,10/6/2016,0,80
USC00514830,10/7/2016,0,79
USC00514830,10/10/2016,,77
USC00514830,10/11/2016,0.04,80
USC00514830,10/12/2016,0,80
USC00514830,10/13/2016,0.02,81
USC00514830,10/14/2016,0,79
USC00514830,10/15/2016,0.02,81
USC00514830,10/17/2016,,78
USC00514830,10/18/2016,0.03,80
USC00514830,10/19/2016,0,79
USC00514830,10/20/2016,0.01,77
USC00514830,10/21/2016,0.03,78
USC00514830,10/23/2016,,80
USC00514830,10/24/2016,0.01,77
USC00514830,10/25/2016,0,81
USC00514830,10/27/2016,0.2,78
USC00514830,10/28/2016,0.07,78
USC00514830,10/29/2016,0.26,76
USC00514830,10/30/2016,0.14,78
USC00514830,10/31/2016,0,77
USC00514830,11/1/2016,0,77
USC00514830,11/2/2016,0,78
USC00514830,11/3/2016,0,77
USC00514830,11/4/2016,0,77
USC00514830,11/5/2016,0,77
USC00514830,11/6/2016,0,78
USC00514830,11/7/2016,0.13,72
USC00514830,11/8/2016,0.02,73
USC00514830,11/9/2016,0.17,74
USC00514830,11/10/2016,0,75
USC00514830,11/11/2016,0,77
USC00514830,11/12/2016,0,78
USC00514830,11/13/2016,0,78
USC00514830,11/14/2016,0.05,79
USC00514830,11/15/2016,0,77
USC00514830,11/16/2016,0.18,78
USC00514830,11/17/2016,0,77
USC00514830,11/22/2016,,76
